X,Y,Code,
125.900797141538,7.48651933089419,"118206010"
122.980756106855,10.5968832051115,"184501048"
124.655861967473,6.55728048772269,"126311020"
119.965518542,5.09753161401776,"157001001"
119.883019886167,5.09128891709409,"157001002"
120.000706415524,5.15759648400988,"157001003"
120.123502892269,5.21772414775636,"157001004"
120.004537925929,4.98160771450149,"157001005"
119.931965775437,5.09933374119086,"157001007"
120.002462510328,4.9610289523534,"157001008"
120.013045237847,5.03103231048863,"157001009"
119.871825637305,5.06619145388574,"157001010"
120.009219020942,5.0028894020239,"157001011"
120.074702194849,5.18517058295637,"157001012"
119.903972590322,5.09143319758245,"157001013"
119.984807488048,4.95754114484404,"157001014"
119.926353315653,5.12930634433132,"157001015"
119.868331924003,5.08331254500219,"157001016"
119.85293947299,5.1085538906647,"157001017"
119.937589357651,4.9039611930658,"157001018"
119.852361210868,5.07458962242367,"157002005"
119.879993443098,5.12689735345888,"157002006"
119.770343207599,5.05333062907986,"157002007"
119.766041138013,5.0795483783063,"157002009"
119.777120208421,5.02721056273554,"157002010"
119.829296429192,5.10736794716292,"157002012"
119.782380799963,5.06030111285555,"157002013"
119.760294509855,5.05579335650042,"157002014"
119.824907513328,5.12938351290511,"157002015"
119.806294508944,5.06241686788767,"157002016"
119.792369088343,5.09933175405742,"157002017"
119.795376391903,5.07697837692794,"157002018"
119.831339786845,5.08823499066943,"157002019"
119.798060544827,5.03482675691242,"157002021"
119.748179313616,5.03891601699441,"157002022"
119.743513732033,5.02412349214549,"157002023"
119.756587861936,5.03940305659416,"157002024"
119.783006092297,5.04717850193563,"157002025"
119.752361319141,5.01399504961525,"157002026"
119.772397297686,5.03036731020517,"157002027"
119.743637008932,5.04401551891214,"157002030"
119.854845762009,5.14079668679013,"157002031"
119.769885207362,5.01598089384395,"157002033"
119.839057737562,5.1395893785271,"157002034"
119.889511922722,5.14724455768759,"157002037"
119.784968923198,5.03615942304093,"157002040"
119.751101724523,5.06020037862023,"157002042"
119.842611277956,5.05415324690533,"157002043"
119.793799610105,5.031419562453,"157002044"
119.757093096069,5.02702005727877,"157002045"
119.83344487857,5.07064799373049,"157002046"
119.76806958552,5.02759330068944,"157002047"
119.776520654064,5.02383127431595,"157002048"
119.768516205951,5.02141952852021,"157002049"
119.773632706101,5.02634492226093,"157002050"
118.501845085222,7.03728078901537,"157003002"
118.446801909603,7.02055913536761,"157003003"
118.50279927367,6.97581139689728,"157003004"
118.510172480502,7.02166712895372,"157003005"
118.497686655623,6.99007619062155,"157003006"
118.455134758405,6.99891829395563,"157003007"
118.429451702991,7.01670673852967,"157003008"
118.47095432432,7.0078567019549,"157003009"
118.45571487017,7.04632075196331,"157003012"
118.445686643477,6.98963514390995,"157003013"
118.519383244307,7.03578706686907,"157003014"
118.496244287404,7.00318026878441,"157003015"
118.485177135947,7.0216410551719,"157003016"
119.806153162007,4.88767897411749,"157004001"
119.832874267685,4.80207689753954,"157004002"
119.80946048796,4.91642965103562,"157004003"
119.800027475269,4.90316835715351,"157004004"
119.81907961957,4.9059439100985,"157004005"
119.839869415609,4.88438264510261,"157004006"
119.803848829725,4.91663259681499,"157004007"
119.833492824441,4.90158260036806,"157004008"
119.852075656205,4.8004000973389,"157004009"
119.802834611119,4.89252854355924,"157004011"
119.810307361439,4.87320099168557,"157004012"
119.801398173525,4.91181739016752,"157004013"
119.821502577613,4.81183018276541,"157004014"
119.830655052615,4.86582552681575,"157004015"
119.391135093609,4.74445561870344,"157005001"
119.390036990195,4.63215380132304,"157005004"
119.404175282435,4.69921859633229,"157005010"
119.407044755997,4.72953696727542,"157005012"
119.397573700309,4.67763421831771,"157005016"
119.395657290137,4.66154531263146,"157005021"
119.403347148017,4.67740405249684,"157005023"
119.402850237543,4.88450756961184,"157005025"
120.202998273878,5.22801490934447,"157007002"
120.340706706279,5.14197012068964,"157007009"
120.327246901539,5.12734074625761,"157007010"
120.279075606372,5.19592185794039,"157007012"
120.349266255814,5.23377539213466,"157007026"
120.324827254261,5.13107511702466,"157007030"
120.329244965299,5.1497061352963,"157007031"
120.339487578146,5.1298322545828,"157007033"
120.340975846738,5.15668258462465,"157007041"
120.334204042443,5.15428997428613,"157007042"
120.338358886884,5.13580270586799,"157007043"
120.341463120032,5.14938722478463,"157007044"
120.334971381723,5.12295011844966,"157007045"
120.228170737646,5.30982118501867,"157007046"
120.35304135828,5.18312406494439,"157007047"
120.341277269327,5.19965729083535,"157007048"
120.327348335226,5.14324711219892,"157007049"
120.278852339159,5.23706222100702,"157007050"
120.325463200708,5.13641376129088,"157007051"
120.312766934694,5.23898057202458,"157007052"
118.184415668204,6.18723469040875,"157008001"
118.316661175413,6.08101071608202,"157008002"
119.97940371757,5.19970697655766,"157009001"
120.24717127004,5.33681378445369,"157009002"
